application_id,submission_date,institution_type,status,processing_time,document_compliance_score,evaluator_expertise,infrastructure_score
782,2024-02-06 16:41:43.520893,Architecture,Submitted,48,0.9247671077439507,Academic,0.9697238268210232
783,2024-01-15 16:41:43.520894,Architecture,Approved,56,0.5444948574281734,Administration,0.6921546557543558
784,2023-09-25 16:41:43.520896,Applied Arts and Crafts,Submitted,64,0.9958480366862259,Research,0.7156975611278672
785,2024-06-26 16:41:43.520898,Engineering,Rejected,59,0.7705014494638313,Academic,0.7477416520357729
786,2024-06-17 16:41:43.520899,Applied Arts and Crafts,Approved,90,0.9924228719835471,Academic,0.8654970954501549
787,2024-05-20 16:41:43.520901,Pharmacy,Under Evaluation,62,0.9694982110429888,Research,0.6472953569888562
788,2024-02-21 16:41:43.520903,Management,Rejected,76,0.7264068571054584,Industry,0.9815780849975104
789,2023-12-23 16:41:43.520904,Pharmacy,Approved,11,0.5992455373026746,Academic,0.9462284880379058
790,2024-01-18 16:41:43.520906,Architecture,Under Evaluation,89,0.5824423882825692,Research,0.83088642920358
791,2023-11-11 16:41:43.520908,Applied Arts and Crafts,Submitted,18,0.6199946819349788,Industry,0.8696151469699827
792,2023-10-30 16:41:43.520910,Applied Arts and Crafts,Approved,19,0.8550663202822686,Administration,0.6066641884976863
793,2024-05-25 16:41:43.520911,Applied Arts and Crafts,Under Evaluation,87,0.636474997365744,Research,0.7355779101393795
794,2023-09-28 16:41:43.520913,Pharmacy,Submitted,55,0.6707126348021492,Academic,0.9182640922645768
795,2023-11-19 16:41:43.520914,Architecture,Rejected,82,0.7243894019973074,Administration,0.6309931895169544
796,2023-10-01 16:41:43.520916,Management,Rejected,26,0.9566163402107282,Industry,0.712925533684288
797,2023-09-19 16:41:43.520918,Management,Rejected,6,0.5946967089424231,Industry,0.8341187313337245
798,2023-10-28 16:41:43.520919,Pharmacy,Rejected,4,0.5025132763049016,Research,0.7025652110795767
799,2023-12-26 16:41:43.520921,Applied Arts and Crafts,Document Verification,29,0.5300482051890851,Research,0.9735911896578077
800,2024-03-18 16:41:43.520922,Engineering,Approved,59,0.952383170840059,Research,0.6524234523217162
801,2023-10-01 16:41:43.520924,Pharmacy,Approved,98,0.8237582324216816,Industry,0.9189577431631114
802,2024-08-01 16:41:43.520926,Pharmacy,Document Verification,17,0.6365203096639034,Administration,0.8031794767625633
803,2023-12-28 16:41:43.520927,Architecture,Under Evaluation,43,0.5885962505055955,Industry,0.9001323103279824
804,2024-05-17 16:41:43.520929,Management,Under Evaluation,80,0.6471333683185572,Academic,0.724286131324579
805,2024-07-11 16:41:43.520930,Pharmacy,Rejected,66,0.55739846362564,Industry,0.8057958409248155
806,2024-06-11 16:41:43.520932,Pharmacy,Submitted,34,0.9707664551422206,Academic,0.9427341398892706
807,2024-04-20 16:41:43.520933,Applied Arts and Crafts,Under Evaluation,8,0.8921030871826334,Administration,0.7867512396492418
808,2023-11-20 16:41:43.520935,Applied Arts and Crafts,Submitted,13,0.7311955884562704,Research,0.7438879447641078
809,2024-04-15 16:41:43.520937,Engineering,Approved,8,0.932481302557601,Research,0.8144621545010944
810,2024-02-29 16:41:43.520938,Architecture,Submitted,94,0.6247291021466161,Industry,0.8869451012145467
811,2023-10-06 16:41:43.520940,Engineering,Approved,96,0.8585602842360968,Research,0.7774253381994011
812,2023-12-02 16:41:43.520941,Applied Arts and Crafts,Document Verification,94,0.9280662495068717,Administration,0.9755507900569091
813,2023-09-26 16:41:43.520943,Management,Document Verification,65,0.6783843558116363,Research,0.7179783296169368
814,2024-06-23 16:41:43.520945,Applied Arts and Crafts,Rejected,43,0.8787322227253589,Industry,0.7901854424676481
815,2024-07-28 16:41:43.520946,Architecture,Under Evaluation,39,0.6475361746321546,Administration,0.9027710637365766
816,2023-12-13 16:41:43.520948,Applied Arts and Crafts,Rejected,81,0.6494285676295154,Academic,0.8756484361983032
817,2024-07-09 16:41:43.520950,Architecture,Approved,59,0.553528589277093,Industry,0.9454564209668624
818,2024-02-08 16:41:43.520951,Architecture,Rejected,84,0.7200290232546993,Academic,0.9987236722724435
819,2024-04-27 16:41:43.520953,Architecture,Submitted,88,0.8648559532487111,Administration,0.7707433315180358
820,2024-01-09 16:41:43.520954,Architecture,Approved,86,0.9701104027856424,Industry,0.6444603519133247
821,2024-07-19 16:41:43.520956,Architecture,Document Verification,93,0.8018984959645481,Industry,0.6121663523231872
822,2024-01-04 16:41:43.520957,Management,Under Evaluation,86,0.9315677688678695,Administration,0.8907507624559087
823,2024-05-12 16:41:43.520959,Engineering,Approved,44,0.9112473246451136,Research,0.9496054685234863
824,2023-12-26 16:41:43.520960,Pharmacy,Approved,9,0.5866715264876404,Industry,0.6882850343777674
825,2024-04-02 16:41:43.520962,Engineering,Submitted,37,0.7429087144563158,Industry,0.6633792148759624
826,2024-03-01 16:41:43.520964,Architecture,Under Evaluation,74,0.5584617677626957,Academic,0.6248820366102764
827,2023-09-30 16:41:43.520965,Management,Document Verification,36,0.8410765807808175,Research,0.9290811686868825
828,2024-05-28 16:41:43.520967,Applied Arts and Crafts,Approved,92,0.974949834123038,Academic,0.7245527759570337
829,2024-08-23 16:41:43.520968,Management,Approved,28,0.5685447290393782,Academic,0.7606787571039105
830,2023-09-06 16:41:43.520970,Architecture,Submitted,42,0.8669415654012707,Research,0.801100076643845
831,2024-02-29 16:41:43.520972,Management,Rejected,43,0.8161190754339305,Research,0.9357812936838203
832,2023-11-24 16:41:43.520973,Management,Document Verification,85,0.7918025185040498,Administration,0.860333288624594
833,2024-02-18 16:41:43.520975,Architecture,Under Evaluation,88,0.6950601173441696,Research,0.8460258519431245
834,2023-09-14 16:41:43.520976,Management,Approved,42,0.6775658238769062,Industry,0.6702688399823643
835,2024-02-18 16:41:43.520978,Pharmacy,Approved,66,0.5226245945094439,Research,0.8052759566839319
836,2024-03-29 16:41:43.520980,Pharmacy,Document Verification,55,0.6089543541260067,Administration,0.8861524068714621
837,2024-05-30 16:41:43.520981,Management,Rejected,72,0.5075884411434135,Administration,0.9893043532121967
838,2024-03-24 16:41:43.520983,Applied Arts and Crafts,Approved,48,0.7907085527910103,Administration,0.6805625236853409
839,2024-07-01 16:41:43.520984,Architecture,Document Verification,91,0.5529266179389545,Research,0.6038173412268907
840,2024-05-01 16:41:43.520986,Pharmacy,Submitted,22,0.9365096970148581,Research,0.6301205734393879
841,2024-07-11 16:41:43.520988,Applied Arts and Crafts,Rejected,27,0.7615715103485826,Academic,0.7503409860727916
842,2023-11-28 16:41:43.520989,Management,Under Evaluation,93,0.8498449545293543,Academic,0.9282178590983948
843,2024-08-26 16:41:43.520991,Applied Arts and Crafts,Approved,67,0.7054285459202483,Industry,0.602856832707298
844,2024-05-31 16:41:43.520992,Engineering,Document Verification,13,0.7802899045005243,Academic,0.7826922371543361
845,2024-03-14 16:41:43.520994,Pharmacy,Submitted,45,0.9713295884833153,Industry,0.7316922461365578
846,2023-10-19 16:41:43.520995,Management,Under Evaluation,10,0.5413670198118354,Administration,0.620992684039891
847,2024-08-09 16:41:43.520997,Architecture,Document Verification,9,0.6269688859618481,Academic,0.7800945146690469
848,2023-10-10 16:41:43.520999,Management,Document Verification,54,0.8899941634552722,Research,0.7018994829346875
849,2024-08-30 16:41:43.521000,Architecture,Under Evaluation,27,0.549368603441333,Academic,0.7407539337388026
850,2024-04-20 16:41:43.521002,Management,Submitted,34,0.5378305519520554,Industry,0.8822461219137172
851,2024-01-11 16:41:43.521004,Applied Arts and Crafts,Submitted,1,0.6807706993770193,Academic,0.8086203935643869
852,2024-08-19 16:41:43.521005,Applied Arts and Crafts,Rejected,32,0.5460839792362162,Administration,0.6498589715971254
853,2023-09-20 16:41:43.521007,Applied Arts and Crafts,Approved,89,0.7925392211031015,Research,0.9845658161694556
854,2024-07-16 16:41:43.521008,Engineering,Under Evaluation,93,0.6131376254082999,Industry,0.8543643062838954
855,2024-07-28 16:41:43.521010,Architecture,Under Evaluation,71,0.9478489815996862,Research,0.9063473702650127
856,2024-06-14 16:41:43.521011,Applied Arts and Crafts,Under Evaluation,67,0.8917500404226284,Research,0.6316852600033483
857,2024-01-26 16:41:43.521013,Engineering,Submitted,84,0.8498526030497381,Industry,0.6188233517840075
858,2023-11-04 16:41:43.521015,Architecture,Approved,20,0.808472013692251,Research,0.6077792201472324
859,2024-06-19 16:41:43.521016,Management,Rejected,94,0.9317328651707317,Research,0.6755176111093778
860,2023-11-23 16:41:43.521018,Engineering,Document Verification,35,0.6115310307713784,Academic,0.765763359087398
861,2023-12-26 16:41:43.521019,Pharmacy,Document Verification,99,0.9365544213821138,Research,0.9743304533611291
862,2024-07-15 16:41:43.521021,Engineering,Under Evaluation,91,0.8947461492120261,Research,0.7828238637063105
863,2024-05-02 16:41:43.521023,Engineering,Approved,90,0.8740804131938428,Research,0.7161020421490117
864,2024-01-30 16:41:43.521024,Architecture,Submitted,78,0.780627839037462,Research,0.8247741014078653
865,2024-01-05 16:41:43.521026,Management,Approved,17,0.6231220804853,Industry,0.6447738312539156
866,2024-07-06 16:41:43.521027,Pharmacy,Approved,18,0.7117739579959481,Administration,0.8438023564019933
867,2023-09-16 16:41:43.521029,Applied Arts and Crafts,Submitted,45,0.8967853272694009,Academic,0.8273727817322013
868,2024-05-16 16:41:43.521031,Applied Arts and Crafts,Under Evaluation,93,0.5158892421786623,Research,0.9167972133622839
869,2023-10-17 16:41:43.521032,Engineering,Approved,84,0.8910253846318792,Research,0.9946750446468097
870,2024-07-14 16:41:43.521034,Architecture,Document Verification,53,0.6200353702437833,Industry,0.7003493886864441
871,2024-07-01 16:41:43.521035,Architecture,Submitted,91,0.5721546003608016,Administration,0.8038625803215043
872,2023-09-29 16:41:43.521037,Applied Arts and Crafts,Rejected,82,0.5578506590901511,Research,0.9635461625276014
873,2024-08-05 16:41:43.521038,Pharmacy,Under Evaluation,68,0.5136250059754075,Industry,0.9140759537691365
874,2023-11-13 16:41:43.521040,Management,Submitted,65,0.7617932426107265,Academic,0.794962521240323
875,2023-12-18 16:41:43.521042,Pharmacy,Rejected,1,0.6091299363468647,Academic,0.9781486598459112
876,2024-08-23 16:41:43.521043,Management,Rejected,58,0.9947158828898157,Research,0.6228946774067238
877,2024-05-10 16:41:43.521045,Applied Arts and Crafts,Approved,26,0.7872183779361028,Research,0.9723994478850336
878,2023-09-11 16:41:43.521046,Management,Approved,20,0.5689426346780052,Administration,0.6202029569531226
879,2023-12-22 16:41:43.521048,Architecture,Approved,87,0.8443812704056827,Administration,0.8189218976458738
880,2024-03-04 16:41:43.521049,Engineering,Submitted,10,0.9488717832548627,Research,0.9561763792004343
881,2024-02-06 16:41:43.521051,Engineering,Submitted,59,0.8725897476848072,Industry,0.7050883774245211
882,2023-11-02 16:41:43.521053,Applied Arts and Crafts,Under Evaluation,75,0.5382199305197238,Administration,0.7888993995780634
883,2024-04-26 16:41:43.521054,Architecture,Approved,41,0.9479420905963298,Research,0.7297315516547866
884,2024-07-06 16:41:43.521056,Pharmacy,Rejected,5,0.8969646929299824,Administration,0.9808575668305406
885,2024-01-30 16:41:43.521057,Architecture,Document Verification,65,0.5791519500528072,Research,0.9294582379012364
886,2024-08-17 16:41:43.521059,Engineering,Under Evaluation,17,0.5258929443664084,Academic,0.8836006045305518
887,2024-08-03 16:41:43.521061,Engineering,Submitted,22,0.7786552876571542,Research,0.8350507946460435
888,2024-06-14 16:41:43.521062,Architecture,Under Evaluation,98,0.5780179056699885,Academic,0.9282367157296593
889,2024-01-28 16:41:43.521064,Architecture,Under Evaluation,41,0.917295476297636,Administration,0.7569068166094188
890,2023-09-01 16:41:43.521066,Engineering,Under Evaluation,93,0.6791673283358368,Research,0.7790207420424248
891,2024-03-30 16:41:43.521067,Pharmacy,Under Evaluation,68,0.9564462223682877,Administration,0.8920006884323446
892,2024-08-17 16:41:43.521069,Applied Arts and Crafts,Document Verification,69,0.7828440860705028,Academic,0.7431019053174857
893,2024-02-26 16:41:43.521070,Applied Arts and Crafts,Approved,11,0.5913361921198341,Research,0.6255603768193495
894,2023-10-24 16:41:43.521072,Architecture,Rejected,56,0.5697994336799,Administration,0.6297338435544285
895,2024-08-24 16:41:43.521073,Applied Arts and Crafts,Under Evaluation,51,0.788236218778877,Academic,0.6461451205222816
896,2024-08-28 16:41:43.521075,Engineering,Under Evaluation,21,0.880941805931222,Administration,0.9478725293374651
897,2024-05-12 16:41:43.521077,Engineering,Under Evaluation,99,0.8907528238710911,Industry,0.7888905703024817
898,2024-01-06 16:41:43.521078,Architecture,Approved,76,0.6378787022206407,Academic,0.8851529477378945
899,2023-09-03 16:41:43.521080,Architecture,Submitted,26,0.6021233794560837,Academic,0.7571637342419573
900,2024-01-05 16:41:43.521081,Architecture,Submitted,19,0.5083781522461912,Academic,0.7034843789662538
901,2023-12-01 16:41:43.521083,Pharmacy,Document Verification,60,0.8395995756005847,Research,0.7388768670248848
902,2023-11-11 16:41:43.521084,Applied Arts and Crafts,Submitted,71,0.5382841292167695,Research,0.9176729381268734
903,2024-01-17 16:41:43.521086,Architecture,Under Evaluation,47,0.710380600882963,Research,0.8500864500125753
904,2024-08-16 16:41:43.521088,Management,Under Evaluation,71,0.800841082009148,Industry,0.9750559119831608
905,2024-02-21 16:41:43.521089,Management,Under Evaluation,26,0.9685544724598385,Industry,0.8718819114307336
906,2024-05-04 16:41:43.521091,Engineering,Document Verification,40,0.6559010684778843,Academic,0.8280726527018776
907,2024-08-03 16:41:43.521092,Applied Arts and Crafts,Under Evaluation,5,0.62488608122326,Industry,0.8440784035943338
908,2024-02-11 16:41:43.521094,Architecture,Submitted,21,0.8270800771430492,Administration,0.9769485757873658
909,2024-07-23 16:41:43.521095,Management,Approved,78,0.8096195160267908,Academic,0.9152803719466824
910,2023-12-02 16:41:43.521097,Applied Arts and Crafts,Approved,4,0.6660548916540623,Academic,0.6096164949465751
911,2024-01-13 16:41:43.521099,Engineering,Rejected,23,0.9640509177548933,Administration,0.8136558784542789
912,2024-06-06 16:41:43.521100,Pharmacy,Submitted,84,0.9224311637448164,Academic,0.8753353646186259
913,2024-04-27 16:41:43.521102,Applied Arts and Crafts,Under Evaluation,15,0.6119912729325405,Industry,0.899479391375662
914,2023-11-05 16:41:43.521103,Applied Arts and Crafts,Approved,93,0.6195712727172615,Research,0.6852568477255746
915,2024-08-06 16:41:43.521105,Pharmacy,Submitted,8,0.7561501734435403,Administration,0.9468709417805409
916,2024-04-08 16:41:43.521106,Applied Arts and Crafts,Approved,41,0.8867860508653602,Industry,0.9823372588700655
917,2024-08-18 16:41:43.521108,Engineering,Under Evaluation,19,0.5220201896942323,Administration,0.6946861223379479
918,2024-02-01 16:41:43.521110,Engineering,Approved,46,0.8466675768673533,Administration,0.9530461830068984
919,2024-08-06 16:41:43.521111,Pharmacy,Rejected,28,0.8241179486910485,Academic,0.6387915050064381
920,2024-06-24 16:41:43.521113,Architecture,Rejected,91,0.6157400479564941,Academic,0.622282734446098
921,2024-06-25 16:41:43.521114,Management,Approved,68,0.8406765066206744,Industry,0.6516895200410997
922,2024-01-11 16:41:43.521116,Architecture,Submitted,15,0.9700915956260413,Administration,0.6230964317868144
923,2024-05-14 16:41:43.521117,Applied Arts and Crafts,Submitted,99,0.5233929224858842,Academic,0.9380048948623103
924,2024-04-07 16:41:43.521119,Management,Submitted,37,0.6598260276460313,Academic,0.6236200577833088
925,2024-05-12 16:41:43.521121,Pharmacy,Approved,1,0.7190883583331776,Administration,0.7086656765454622
926,2024-01-16 16:41:43.521122,Pharmacy,Submitted,67,0.9496301794623447,Industry,0.6415025374143425
927,2024-05-12 16:41:43.521124,Management,Under Evaluation,24,0.9811307233045783,Industry,0.718168814525506
928,2024-07-28 16:41:43.521125,Engineering,Rejected,27,0.7220576232481661,Administration,0.6362237870403682
929,2024-05-12 16:41:43.521127,Management,Under Evaluation,40,0.8750142060710956,Industry,0.8672013002972057
930,2023-12-11 16:41:43.521128,Applied Arts and Crafts,Submitted,63,0.7658305118822415,Academic,0.6533307265370301
931,2024-01-08 16:41:43.521130,Engineering,Under Evaluation,61,0.7688914673706883,Administration,0.9407383703355552
932,2024-06-09 16:41:43.521132,Pharmacy,Submitted,36,0.6390497575331782,Academic,0.9268764202906564
933,2024-07-20 16:41:43.521133,Management,Approved,98,0.6084781229319398,Research,0.6054646741882438
934,2024-05-22 16:41:43.521135,Architecture,Under Evaluation,93,0.6440026729620205,Research,0.9582905422060458
935,2024-08-25 16:41:43.521136,Architecture,Approved,24,0.7781640036285397,Industry,0.6115777266973468
936,2024-03-04 16:41:43.521138,Applied Arts and Crafts,Approved,24,0.5145775930110446,Research,0.6958583139830227
937,2023-11-23 16:41:43.521139,Architecture,Document Verification,4,0.9536244721782029,Academic,0.612955655110398
938,2023-10-16 16:41:43.521141,Management,Submitted,67,0.5781418547748881,Research,0.7343373948157264
939,2024-01-18 16:41:43.521143,Management,Rejected,34,0.6100443384356933,Academic,0.8055466102853086
940,2023-10-21 16:41:43.521144,Architecture,Submitted,57,0.7591380882238232,Industry,0.9186579476060552
941,2023-09-01 16:41:43.521146,Management,Rejected,49,0.8550573831686397,Industry,0.7351926201879344
942,2024-01-15 16:41:43.521148,Applied Arts and Crafts,Submitted,87,0.5478645273721987,Academic,0.8821960098692467
943,2023-11-16 16:41:43.521149,Engineering,Approved,53,0.6588473487735811,Research,0.6750017828475922
944,2024-04-03 16:41:43.521151,Applied Arts and Crafts,Under Evaluation,23,0.9843373027871786,Industry,0.9002393826976506
945,2023-11-28 16:41:43.521152,Applied Arts and Crafts,Under Evaluation,69,0.6311714833904729,Administration,0.694398642363695
946,2024-02-15 16:41:43.521154,Management,Document Verification,95,0.6565250725315734,Industry,0.6574179023775072
947,2024-06-22 16:41:43.521156,Engineering,Rejected,53,0.9182492453090167,Research,0.6741635401496217
948,2024-05-11 16:41:43.521157,Management,Rejected,62,0.5251072158452277,Administration,0.6728252515527421
949,2024-08-27 16:41:43.521159,Pharmacy,Rejected,41,0.7323065844044854,Research,0.8051451517507965
950,2023-09-16 16:41:43.521160,Management,Approved,57,0.6898083822258352,Academic,0.9379190324752584
951,2023-10-05 16:41:43.521162,Management,Rejected,60,0.6582933799543256,Administration,0.6318420307970022
952,2023-10-18 16:41:43.521164,Management,Under Evaluation,54,0.6428497970223823,Research,0.8827825273973691
953,2023-09-16 16:41:43.521165,Engineering,Approved,70,0.5456870524302047,Administration,0.8617385838611431
954,2024-05-28 16:41:43.521167,Management,Submitted,57,0.6574129146758244,Research,0.949007980731745
955,2024-04-01 16:41:43.521168,Engineering,Rejected,10,0.5215262013578343,Administration,0.6976590242027628
956,2023-10-25 16:41:43.521170,Architecture,Rejected,40,0.8904819318222177,Research,0.7800439434740118
957,2024-04-16 16:41:43.521172,Pharmacy,Submitted,7,0.6991138969790058,Academic,0.970330949777407
958,2023-12-28 16:41:43.521173,Engineering,Rejected,38,0.7219519161599558,Administration,0.8639973800541269
959,2024-01-01 16:41:43.521175,Architecture,Submitted,85,0.9467972932250658,Administration,0.7555073651446388
960,2024-07-31 16:41:43.521176,Engineering,Approved,61,0.8290274919306104,Administration,0.6525649531421074
961,2024-07-22 16:41:43.521178,Engineering,Under Evaluation,84,0.5040295516710599,Administration,0.7049940031602364
962,2024-01-15 16:41:43.521179,Pharmacy,Submitted,3,0.9715874114806424,Academic,0.8324861909957533
963,2024-07-26 16:41:43.521181,Applied Arts and Crafts,Document Verification,51,0.6185722329888557,Administration,0.8872671790242055
964,2024-01-21 16:41:43.521183,Applied Arts and Crafts,Submitted,86,0.5538070923799294,Industry,0.6497687547407573
965,2024-08-25 16:41:43.521184,Engineering,Rejected,47,0.8840640891904411,Academic,0.8398389040176216
966,2023-10-14 16:41:43.521186,Management,Approved,68,0.7502386579333591,Industry,0.8201405115355004
967,2024-01-24 16:41:43.521187,Architecture,Approved,92,0.7168852830090088,Administration,0.8055821786762832
968,2024-06-17 16:41:43.521189,Management,Submitted,76,0.6247515398413709,Research,0.8760492470728032
969,2024-08-27 16:41:43.521191,Management,Under Evaluation,38,0.7737357449311593,Industry,0.9349798380333847
970,2023-10-01 16:41:43.521192,Engineering,Document Verification,36,0.6371923026012938,Administration,0.7291958732707473
971,2024-04-19 16:41:43.521194,Engineering,Approved,41,0.9507915026435338,Industry,0.9556048760443838
972,2024-05-05 16:41:43.521195,Engineering,Rejected,69,0.6076022398665963,Administration,0.6642534450474202
973,2024-05-29 16:41:43.521197,Engineering,Rejected,13,0.9421775752278767,Administration,0.6692095479004657
974,2024-06-30 16:41:43.521199,Applied Arts and Crafts,Under Evaluation,87,0.7797027128636784,Administration,0.7067088254495696
975,2024-02-19 16:41:43.521201,Engineering,Approved,58,0.9142440669476205,Research,0.6478123478188311
976,2023-10-01 16:41:43.521203,Applied Arts and Crafts,Submitted,50,0.8564229979304775,Industry,0.692127689873151
977,2024-02-10 16:41:43.521204,Applied Arts and Crafts,Rejected,30,0.8483475557183743,Academic,0.6425647051611378
978,2024-08-05 16:41:43.521206,Engineering,Under Evaluation,62,0.6621729038475279,Academic,0.9287009667941561
979,2024-03-11 16:41:43.521207,Pharmacy,Approved,25,0.6169484657361017,Academic,0.6555875967546498
980,2023-11-05 16:41:43.521209,Architecture,Approved,27,0.6054431138403941,Academic,0.8989190230239428
981,2024-04-20 16:41:43.521210,Management,Approved,51,0.9285958285297944,Administration,0.6191655471653335
982,2023-10-10 16:41:43.521212,Applied Arts and Crafts,Approved,78,0.9102134101295101,Industry,0.979408131005566
983,2024-05-05 16:41:43.521214,Architecture,Approved,57,0.7202867640061537,Industry,0.8844640350111065
984,2023-10-12 16:41:43.521215,Pharmacy,Rejected,47,0.5662023067482274,Research,0.6027186194344447
985,2023-11-30 16:41:43.521217,Management,Under Evaluation,39,0.6911261259887291,Industry,0.9055426000800856
986,2024-02-01 16:41:43.521218,Management,Approved,16,0.8096717270684557,Industry,0.8056327683064741
987,2024-01-19 16:41:43.521220,Applied Arts and Crafts,Document Verification,22,0.7272015772399765,Industry,0.9117460681340479
988,2024-08-11 16:41:43.521222,Engineering,Document Verification,85,0.8900946342414975,Research,0.8089987235562354
989,2024-05-10 16:41:43.521223,Pharmacy,Under Evaluation,54,0.9988114111256927,Academic,0.8564099430541419
990,2024-04-13 16:41:43.521225,Applied Arts and Crafts,Submitted,21,0.5955660442244484,Industry,0.9145326621580162
991,2024-07-15 16:41:43.521226,Pharmacy,Submitted,72,0.7298254098297863,Research,0.7620432218351426
992,2024-08-30 16:41:43.521228,Engineering,Submitted,16,0.715491950960411,Research,0.6010832599281808
993,2024-06-02 16:41:43.521230,Engineering,Document Verification,59,0.6522462663744755,Administration,0.9399785983780754
994,2024-04-11 16:41:43.521231,Applied Arts and Crafts,Submitted,31,0.5990477583601448,Research,0.752356145049865
995,2023-10-16 16:41:43.521233,Engineering,Rejected,42,0.5328460582448296,Academic,0.7984170904066332
996,2024-07-24 16:41:43.521234,Architecture,Approved,74,0.9435596586118492,Industry,0.6031066568615875
997,2023-11-12 16:41:43.521236,Management,Document Verification,32,0.7099243488431588,Research,0.7968368041400392
998,2024-04-14 16:41:43.521237,Applied Arts and Crafts,Under Evaluation,59,0.7484477592500245,Academic,0.9945949606286918
999,2023-09-10 16:41:43.521239,Pharmacy,Under Evaluation,34,0.9584710241004579,Research,0.7113070643275078
1000,2023-10-03 16:41:43.521241,Architecture,Approved,9,0.8881452387579739,Research,0.7581673080969512
